dependent variable,reg_spec,n_lags,value,t-statistic,significance,LB (90.00% ci),UB (90.00% ci),p_val,index
Missouri,gar_sfh_crsp,3,-0.0004995896371081251,-0.2619942102420588,0,-0.003640249092981251,0.0026410698187649996,0.7934025439314258,47
United States,gar_sfh_crsp,1,-8.316101052838253e-05,-2.5001870988212613,1,-0.00013794367306681462,-2.837834798995046e-05,0.012637850016200769,0
Connecticut,gar_sfh_crsp,1,0.0037287316882748,0.8042961806455838,0,-0.003906830435560287,0.011364293812109884,0.4214959203515982,1
Georgia,gar_sfh_crsp,1,0.00920856621404359,1.7319009823653166,1,0.00045137476219141333,0.01796575766589576,0.08372674965226423,2
Illinois,gar_sfh_crsp,1,0.0020980291029686926,0.9117325715830419,0,-0.0016919771441096577,0.0058880353500470415,0.3622198370783156,3
Michigan,gar_sfh_crsp,1,0.005138412429331827,1.1366809613337525,0,-0.0023069571657412637,0.012583782024404916,0.2560562559291961,4
Wisconsin,gar_sfh_crsp,1,0.003058661849554502,0.9349397290242408,0,-0.002329538541123476,0.008446862240232477,0.35013812473503947,5
Washington,gar_sfh_crsp,1,0.00043220297351548114,0.1603796228979094,0,-0.004006278896730096,0.004870684843761057,0.8726277873347503,6
California,gar_sfh_crsp,1,-0.0011435312467579057,-0.3583406445718421,0,-0.006399440440884435,0.0041123779473686214,0.7201952219225012,7
Alabama,gar_sfh_crsp,1,0.006847142915285423,2.518905069742129,1,0.0023700770880775972,0.011324208742493246,0.011991232374162664,8
New Mexico,gar_sfh_crsp,1,-0.0001475322537456417,-0.18756274545796506,0,-0.0014430288716855825,0.0011479643641942989,0.8512731718835544,9
South Dakota,gar_sfh_crsp,1,-8.854244901175943e-07,-3.844981661182357,1,-1.2646985539682352e-06,-5.061504262669534e-07,0.00013141826765750153,10
North Dakota,gar_sfh_crsp,1,-2.4080289002991478e-06,-4.022889752917742,1,-3.3938984473990404e-06,-1.4221593531992553e-06,6.367212748670248e-05,11
Utah,gar_sfh_crsp,1,-4.5095326790354855e-05,-4.634386626401659,1,-6.112169675168062e-05,-2.9068956829029105e-05,4.261852160958313e-06,12
Nebraska,gar_sfh_crsp,1,0.0018104414007148618,1.1972606421134924,0,-0.0006800878920843415,0.004300970693514063,0.231605683953773,13
Ohio,gar_sfh_crsp,1,-0.0024527238930830953,-2.0846161246438073,1,-0.0043905663054204895,-0.000514881480745702,0.0374619723078613,14
Colorado,gar_sfh_crsp,1,0.003423540890032997,1.6593989495634058,1,2.556262734544493e-05,0.006821519152720548,0.09747828023636806,15
South Carolina,gar_sfh_crsp,1,-0.00025084613463393555,-4.006012034704586,1,-0.0003539775674219474,-0.0001477147018459238,6.82854868210292e-05,16
Idaho,gar_sfh_crsp,1,3.2506051037713034e-05,0.03773869871024532,0,-0.0013861371459411526,0.001451149248016578,0.969906658991218,17
Vermont,gar_sfh_crsp,1,-0.0007633802557188708,-2.0929437370645805,1,-0.0013641101676088283,-0.00016265034382891355,0.03670953409481825,18
Maryland,gar_sfh_crsp,1,0.0004248634138229987,0.14789308354680644,0,-0.004306620393884219,0.005156347221530214,0.8824692546347139,19
New Hampshire,gar_sfh_crsp,1,-0.0004379850553876754,-3.0818034888935273,1,-0.0006720574711717138,-0.0002039126396036371,0.002137296963245383,20
Texas,gar_sfh_crsp,1,-0.0006753512744193167,-2.1218557088181345,1,-0.0011995666609352757,-0.00015113588790335798,0.034196546204189104,21
Rhode Island,gar_sfh_crsp,1,0.0007486256054279603,0.5418040440087339,0,-0.0015270917564172493,0.003024342967273169,0.5881239681996835,22
Mississippi,gar_sfh_crsp,1,-0.0015809057032128732,-0.5490498865880286,0,-0.006323216880964427,0.0031614054745386783,0.5831443273122163,23
Tennessee,gar_sfh_crsp,1,-0.0002579836537776163,-0.8370502341879026,0,-0.0007656011174958877,0.0002496338099406549,0.4028467778728282,24
New Jersey,gar_sfh_crsp,1,-0.0003721790199522365,-1.4587311800061564,0,-0.0007923949476761103,4.80369077716371e-05,0.1450825898707837,25
Nevada,gar_sfh_crsp,1,-0.00072691583582598,-3.42112642961666,1,-0.0010768697809197935,-0.0003769618907321666,0.0006594353434861144,26
Pennsylvania,gar_sfh_crsp,1,-0.0006079585851445824,-3.7115794084673364,1,-0.0008777394401869351,-0.0003381777301022299,0.00022213819019745173,27
Kansas,gar_sfh_crsp,1,0.00011796121118737394,0.08364892627178455,0,-0.0022046404921787746,0.0024405629145535213,0.9333592106516602,28
Montana,gar_sfh_crsp,1,-0.0019753992998968553,-2.4291587397358523,1,-0.0033147517838440412,-0.00063604681594967,0.015381710580046226,29
Oklahoma,gar_sfh_crsp,1,-0.0013491205134713964,-1.3610017748957814,0,-0.0029817511507442777,0.0002835101238014843,0.17394616342511804,30
West Virginia,gar_sfh_crsp,1,0.00011363289349598979,0.24632818330387693,0,-0.0006461435938267826,0.0008734093808187618,0.8054995931502953,31
Arkansas,gar_sfh_crsp,1,0.00023284686640884816,0.08037796234448677,0,-0.004538371496581404,0.005004065229399099,0.9359593680486729,32
Iowa,gar_sfh_crsp,1,0.000733010061982813,0.5024739678739467,0,-0.0016696496005486096,0.003135669724514235,0.6154904061991284,33
New York,gar_sfh_crsp,1,-0.00018150936366374484,-0.4205841364747375,0,-0.0008923005500121018,0.0005292818226846118,0.6741864045376209,34
North Carolina,gar_sfh_crsp,1,-0.000878998573602681,-1.8890629709296252,1,-0.0016453670335609088,-0.0001126301136444535,0.05929181997754407,35
Maine,gar_sfh_crsp,1,-0.0008305187115972881,-0.46339019734587095,0,-0.0037823971374619245,0.002121359714267347,0.6432271180437628,36
Oregon,gar_sfh_crsp,1,0.0006319040014091722,1.6656466769743878,1,7.070782469196829e-06,0.0012567372203491473,0.09622617344263218,37
Florida,gar_sfh_crsp,1,-0.0052156348055029484,-0.8061436611593353,0,-0.015871546656558384,0.005440277045552483,0.4204307024026064,38
Wyoming,gar_sfh_crsp,1,-0.004413704907750904,-3.339152354830521,1,-0.0065907275525295215,-0.002236682262972288,0.0008843631920276707,39
Louisiana,gar_sfh_crsp,1,-0.0013010257192030705,-1.6225749433917922,0,-0.002621643087427926,1.959164902178446e-05,0.10512546698206071,40
Minnesota,gar_sfh_crsp,1,0.0009952693060597522,0.614545264927396,0,-0.0016720967593052906,0.003662635371424794,0.5390525084520976,41
Indiana,gar_sfh_crsp,1,-0.001715097263817464,-0.7101979395692145,0,-0.005692551888685155,0.002262357361050225,0.4778152506270923,42
Delaware,gar_sfh_crsp,1,-0.005377561409299113,-3.2772912831455385,1,-0.008080064650316564,-0.0026750581682816626,0.001099241927130512,43
Arizona,gar_sfh_crsp,1,-0.0015334537365672405,-0.8652259685548398,0,-0.0044524733975397105,0.0013855659244052282,0.3872078461333097,44
Kentucky,gar_sfh_crsp,1,-0.0013630920753276942,-1.1714016348570326,0,-0.003279620456297555,0.0005534363056421655,0.24183144267499523,45
Massachusetts,gar_sfh_crsp,1,-0.004415168589671192,-2.3827109292998694,1,-0.007467079292827717,-0.0013632578865146678,0.017448600983628104,46
Missouri,gar_sfh_crsp,1,-0.0008089053960670197,-0.7164306469286712,0,-0.002668505084812297,0.001050694292678257,0.47396172266583214,47
United States,gar_sfh_bonds,12,-3.3430630534466026e-05,-0.6703320443170792,0,-0.00011557328315756986,4.871202208863777e-05,0.5028717379084888,0
Florida,gar_sfh_bonds,12,0.07787909588216,3.162720334361228,1,0.037321309222194496,0.11843688254212548,0.0016319531080883909,1
Georgia,gar_sfh_bonds,12,0.0384080043621727,3.4058075501003233,1,0.01983356241605954,0.05698244630828585,0.0006981445422560295,2
Washington,gar_sfh_bonds,12,0.03747618806293325,4.822437387652336,1,0.024676395004550846,0.05027598112131565,1.7480540528413968e-06,3
California,gar_sfh_bonds,12,0.03292271101527276,3.2776586063047377,1,0.016378501942862007,0.04946692008768351,0.0010994974001328206,4
Connecticut,gar_sfh_bonds,12,0.03286304891301601,2.0227524900779406,1,0.006103471858007834,0.05962262596802417,0.04348612334800728,5
Indiana,gar_sfh_bonds,12,0.026852674077149523,2.464829305129369,1,0.00890885721629834,0.0447964909380007,0.013951777127877207,6
Illinois,gar_sfh_bonds,12,0.026838251166315923,3.634785886670572,1,0.014676684745271512,0.03899981758736033,0.0002990176561619151,7
Wisconsin,gar_sfh_bonds,12,0.023504796593949235,2.8085427110955354,1,0.009720341572158857,0.03728925161573961,0.005118186031885186,8
Arkansas,gar_sfh_bonds,12,0.022000458113040345,3.0971298945842562,1,0.010300442528702493,0.03370047369737819,0.002033734551488031,9
Alabama,gar_sfh_bonds,12,0.019363352703824076,2.834049372246757,1,0.008109861376579113,0.030616844031069033,0.0047313454123556475,10
Michigan,gar_sfh_bonds,12,0.016224582067094213,2.188735138805038,1,0.0040151786295925685,0.028433985504595853,0.028952497484423745,11
Mississippi,gar_sfh_bonds,12,0.013913378264645587,1.7897142335062988,1,0.0011088661106346074,0.026717890418656562,0.07394083967004295,12
Colorado,gar_sfh_bonds,12,0.012100424823297897,1.4970358632779643,0,-0.0012127780350773155,0.025413627681673105,0.1348438689924838,13
Nebraska,gar_sfh_bonds,12,0.011137337484312509,3.8433580869211967,1,0.0063644118653175385,0.015910263103307478,0.00013263376843419827,14
Arizona,gar_sfh_bonds,12,0.010725857245261169,1.9152172409897517,1,0.0015016700899898386,0.019950044400532496,0.05588031732722598,15
Kansas,gar_sfh_bonds,12,0.010481001351556246,2.9541610170121193,1,0.004637370809154001,0.01632463189395849,0.003242535574263794,16
Missouri,gar_sfh_bonds,12,0.009397916988533362,1.525258118953992,0,-0.0007505956147723057,0.019546429591839026,0.1276556055939566,17
Ohio,gar_sfh_bonds,12,0.00755373403683324,1.5535336589342346,0,-0.0004548393307343664,0.015562307404400844,0.12075689393775435,18
Iowa,gar_sfh_bonds,12,0.006952560141022895,2.0601938787107654,1,0.0013941473257811114,0.012510972956264675,0.03975662334586216,19
Kentucky,gar_sfh_bonds,12,0.006368550476938871,2.090661290262666,1,0.0013512391107154721,0.011385861843162268,0.03692589880467945,20
Oklahoma,gar_sfh_bonds,12,0.005939671427915722,1.4167396218764619,0,-0.0009656916368318723,0.012845034492663313,0.15701301492167108,21
Rhode Island,gar_sfh_bonds,12,0.00588856572055971,1.4743165228084862,0,-0.0006900259365255276,0.012467157377644946,0.14085513488037882,22
Idaho,gar_sfh_bonds,12,0.005620055936449864,2.280820750041521,1,0.0015615739846438197,0.009678537888255907,0.022864844304951726,23
North Carolina,gar_sfh_bonds,12,0.004987821048194388,3.807688874355582,1,0.0028302577552317422,0.007145384341157033,0.0001528335652145607,24
Maryland,gar_sfh_bonds,12,0.0034007159006968,1.428752830196433,0,-0.0005196570548065597,0.007321088856200159,0.15353044394563287,25
Minnesota,gar_sfh_bonds,12,0.002922547702945282,0.7765356200007434,0,-0.003276348480893295,0.009121443886783858,0.4377004563087219,26
Massachusetts,gar_sfh_bonds,12,0.0028972437533540093,0.7443059087191409,0,-0.003514079950708169,0.009308567457416185,0.4569463054811165,27
Montana,gar_sfh_bonds,12,0.0028485379728753575,1.8836922092965627,1,0.0003578105182747574,0.005339265427475957,0.06002934461141751,28
Louisiana,gar_sfh_bonds,12,0.0018058691644710577,0.6626731190201358,0,-0.002682629131149955,0.006294367460092069,0.5077625086056119,29
Texas,gar_sfh_bonds,12,0.0012872046377451413,1.1540617157126951,0,-0.0005498949422343042,0.0031243042177245862,0.24887675858274183,30
New Mexico,gar_sfh_bonds,12,0.0011322433736726642,1.3360606780145807,0,-0.0002635712421596443,0.002528057989504972,0.18197247135734362,31
New Jersey,gar_sfh_bonds,12,0.0010804915043616488,1.163039870356117,0,-0.00044968274665574555,0.0026106657553790426,0.2452177284361956,32
Vermont,gar_sfh_bonds,12,0.001042599882394875,1.9451186217277148,1,0.0001597523322514878,0.0019254474325382618,0.05216892301224596,33
Delaware,gar_sfh_bonds,12,0.0005654171322486135,0.6359276571015645,0,-0.0008990356939890547,0.002029869958486281,0.5250356691432252,34
Nevada,gar_sfh_bonds,12,0.0003905102242344717,0.7335744958505507,0,-0.000486293369833087,0.00126731381830203,0.46345872943751676,35
Tennessee,gar_sfh_bonds,12,0.00023713288211723189,0.45605581656101574,0,-0.0006192893186867416,0.0010935550829212048,0.6484941783343463,36
New Hampshire,gar_sfh_bonds,12,0.00010302462533034752,0.24447539329487225,0,-0.0005910721497177887,0.0007971214003784834,0.8069357610948469,37
Pennsylvania,gar_sfh_bonds,12,3.250885777146019e-05,0.10998270063689003,0,-0.00045433698630050807,0.0005193547018434283,0.9124552604544711,38
South Dakota,gar_sfh_bonds,12,-8.839177400398983e-08,-0.2744531874648304,0,-6.18857962372846e-07,4.420744143648661e-07,0.783819001083851,39
North Dakota,gar_sfh_bonds,12,-7.507987109039151e-07,-0.7843587263309566,0,-2.3274037920124448e-06,8.258063702046137e-07,0.43310040523748494,40
Utah,gar_sfh_bonds,12,-1.8413755284953356e-05,-1.5339037364562107,0,-3.818611022600594e-05,1.3585996560992236e-06,0.12551437657743914,41
South Carolina,gar_sfh_bonds,12,-5.9872229356805424e-05,-0.5689844056331997,0,-0.00023318844675237975,0.00011344398803876885,0.5695529553305665,42
Wyoming,gar_sfh_bonds,12,-0.00024293842777733422,-0.3141014329450981,0,-0.0015168533801162502,0.0010309765245615813,0.7535394960567774,43
West Virginia,gar_sfh_bonds,12,-0.0003288409789855589,-0.373162684177578,0,-0.0017802902459298124,0.0011226082879586944,0.7091426453258656,44
New York,gar_sfh_bonds,12,-0.0018341310084364162,-2.109645333328704,1,-0.0032661047036137442,-0.0004021573132590888,0.03525054105144654,45
Oregon,gar_sfh_bonds,12,-0.002503196743778352,-5.386672829014888,1,-0.0032685968583048104,-0.0017377966292518936,9.873046091790627e-08,46
Maine,gar_sfh_bonds,12,-0.004611396088934899,-2.1940916055809563,1,-0.00807311505316988,-0.0011496771246999175,0.028563473974915876,47
United States,gar_sfh_bonds,9,-6.754117403638456e-05,-1.3885815013785128,0,-0.00014765477896334337,1.2572430890574212e-05,0.16540682421835307,0
Florida,gar_sfh_bonds,9,0.06194379646941467,3.0930122320870956,1,0.028958132838014884,0.09492946010081443,0.002061062123179358,1
Georgia,gar_sfh_bonds,9,0.03134484698399547,3.34731890550943,1,0.01592151851116745,0.046768175456823484,0.0008601248356057134,2
Washington,gar_sfh_bonds,9,0.032410692614191716,4.6929829339808125,1,0.021035771819046166,0.04378561340933726,3.246179009375183e-06,3
California,gar_sfh_bonds,9,0.02560374757640655,2.9716906575712336,1,0.01141287886308699,0.03979461628972611,0.003064369215934004,4
Connecticut,gar_sfh_bonds,9,0.031096965277056035,2.2699750682209885,1,0.0085334913388555,0.05366043921525657,0.02351584380076721,5
Indiana,gar_sfh_bonds,9,0.02056647763930693,2.2338448876421353,1,0.0054024017784598585,0.03573055350015399,0.025812009287516702,6
Illinois,gar_sfh_bonds,9,0.021113091984731686,3.117359610402679,1,0.009957978835142616,0.03226820513432075,0.001900367461745489,7
Wisconsin,gar_sfh_bonds,9,0.017905565995579756,2.629144914010944,1,0.006688414806106208,0.0291227171850533,0.008750061508792761,8
Arkansas,gar_sfh_bonds,9,0.018445951602265954,2.9401001409873646,1,0.00811243869811797,0.028779464506413936,0.0033904653454381872,9
Alabama,gar_sfh_bonds,9,0.01827727808952818,3.032461914941492,1,0.008350113813316492,0.028204442365739865,0.0025163463020538845,10
Michigan,gar_sfh_bonds,9,0.01387492765155324,2.053594394667682,1,0.002746723068078402,0.025003132235028078,0.040390238007063095,11
Mississippi,gar_sfh_bonds,9,0.011160515728994694,1.6305601075571616,0,-0.00011292524328002096,0.0224339567012694,0.10343820049274455,12
Colorado,gar_sfh_bonds,9,0.006862853334380246,1.028574700069569,0,-0.004126646433913663,0.017852353102674152,0.3040389516447648,13
Nebraska,gar_sfh_bonds,9,0.008685214665039357,3.6027247900981414,1,0.004714592950492931,0.012655836379585781,0.0003374565476013114,14
Arizona,gar_sfh_bonds,9,0.008219829037390387,1.6692659207767289,1,0.00010935381217570816,0.016330304262605063,0.09551698141520193,15
Kansas,gar_sfh_bonds,9,0.005904206690147613,2.237315247955023,1,0.0015576693562005953,0.010250744024094628,0.02558332635227445,16
Missouri,gar_sfh_bonds,9,0.006791338441894635,1.3223893283912227,0,-0.001667389990859745,0.01525006687464901,0.18647543013328916,17
Ohio,gar_sfh_bonds,9,0.006032502442874625,1.3346685643103813,0,-0.0014119561577861659,0.013476961043535414,0.18242380861492347,18
Iowa,gar_sfh_bonds,9,0.004825113339913161,1.6511966989306905,1,1.209239377653222e-05,0.009638134286049788,0.09915211965092907,19
Kentucky,gar_sfh_bonds,9,0.00525480877973677,1.9837871985745186,1,0.0008919527925451507,0.009617664766928387,0.047674298913949364,20
Oklahoma,gar_sfh_bonds,9,0.0043484808261329486,1.120008400936592,0,-0.0020462949840987727,0.010743256636364667,0.263098752427696,21
Rhode Island,gar_sfh_bonds,9,0.005688473319781891,1.5010511683069292,0,-0.0005533184015519043,0.011930265041115684,0.13379845184778105,22
Idaho,gar_sfh_bonds,9,0.0043655312669180595,2.015875549571463,1,0.0007987011092807483,0.007932361424555369,0.044199000288329016,23
North Carolina,gar_sfh_bonds,9,0.004217106946023268,3.4423067066669564,1,0.0021993256308230867,0.006234888261223449,0.000611482713077649,24
Maryland,gar_sfh_bonds,9,0.0027210744922081895,1.214343269500681,0,-0.000969619223546713,0.006411768207963091,0.22503090234290624,25
Minnesota,gar_sfh_bonds,9,0.002822571681043478,0.8397245917980749,0,-0.00271369691708392,0.008358840279170873,0.4013528331552281,26
Massachusetts,gar_sfh_bonds,9,0.0025426059264744725,0.7259904550572636,0,-0.003225818248968031,0.008311030101916974,0.46809008672642616,27
Montana,gar_sfh_bonds,9,0.0015270842837219484,1.0286155381580053,0,-0.0009181415268692738,0.00397231009431317,0.3040197672204086,28
Louisiana,gar_sfh_bonds,9,0.0005528483588643494,0.2330909310900261,0,-0.0033536684046124587,0.004459365122341156,0.8157597250925028,29
Texas,gar_sfh_bonds,9,0.0006778191180987865,0.6546112322375397,0,-0.0010276325076347785,0.0023832707438323506,0.5129355998420042,30
New Mexico,gar_sfh_bonds,9,0.0007067328953321464,0.9213327826243486,0,-0.0005566873333858072,0.0019701531240500997,0.35719779473873636,31
New Jersey,gar_sfh_bonds,9,0.0007217214959331184,0.7834986588071672,0,-0.0007954700968309694,0.0022389130886972058,0.43360241249209164,32
Vermont,gar_sfh_bonds,9,0.0008368260711867342,1.5902204429891467,0,-2.9910085907416234e-05,0.0017035622282808843,0.11224184178491359,33
Delaware,gar_sfh_bonds,9,0.0005309917026346325,0.5961292631227337,0,-0.0009360968816248978,0.0019980802868941622,0.5512838150742372,34
Nevada,gar_sfh_bonds,9,0.0001208441201021402,0.21824793655311986,0,-0.0007911340058001171,0.001032822246004397,0.8273002812526968,35
Tennessee,gar_sfh_bonds,9,4.4616138402841414e-05,0.08871184701649476,0,-0.0007837443994163859,0.0008729766762220683,0.9293365839246053,36
New Hampshire,gar_sfh_bonds,9,0.0001267839760496043,0.3107707082500497,0,-0.0005451604166622824,0.0007987283687614908,0.7560685223234018,37
Pennsylvania,gar_sfh_bonds,9,-0.00032703279829125146,-1.365331741290052,0,-0.0007215465697001983,6.748097311769517e-05,0.17259247375566078,38
South Dakota,gar_sfh_bonds,9,6.562107888642825e-07,2.398175619532024,1,2.0552752884792222e-07,1.1068940488806425e-06,0.01674081296071983,39
North Dakota,gar_sfh_bonds,9,-1.4666137498042521e-06,-1.792142981563258,1,-2.814496578658967e-06,-1.1873092094953786e-07,0.07354681573542643,40
Utah,gar_sfh_bonds,9,-3.563235135803204e-05,-3.2280240749873936,1,-5.381330926322435e-05,-1.7451393452839732e-05,0.0013053083573559832,41
South Carolina,gar_sfh_bonds,9,-6.969535877631545e-05,-0.7277673466833771,0,-0.00022742754994955583,8.803683239692488e-05,0.4670021798057451,42
